danbai,dan,danhong,hong,jiang,anhong,honghuang,qingzi,danzi,brightness,label,,
59,35,5,0,0,0,0,0,1,124.9735764,hong,,
3,17,23,43,0,0,13,0,0,117.3171068,hong,,
0,0,15,53,32,0,0,0,0,148.8701053,hong,,
53,37,9,0,0,0,0,0,0,165.2496479,hong,,
0,8,46,45,0,2,0,0,0,146.352462,hong,,
0,0,23,57,6,10,5,0,0,129.3769397,hong,,
0,6,34,58,2,0,0,0,0,141.8342886,hong,,
13,30,51,0,0,4,2,0,0,177.5176094,hong,,
2,21,53,20,0,4,0,0,0,134.5599091,hong,,
0,5,50,39,0,1,6,0,0,136.9159156,hong,,
6,20,38,27,0,2,7,0,0,139.2025945,hong,,
0,0,13,87,0,0,0,0,0,148.0021602,hong,,
1,14,32,51,1,2,0,0,0,143.2324726,hong,,
0,10,45,44,0,0,1,0,0,187.1699013,hong,,
33,45,19,2,0,1,0,0,0,124.9244352,hong,,
0,0,2,16,0,14,68,0,0,69.60086599,hong,,
0,7,40,36,0,1,17,0,0,125.9988917,hong,,
0,1,21,71,0,4,4,0,0,122.389483,hong,,
1,9,20,53,0,2,16,0,0,121.2853523,hong,,
11,32,49,7,0,1,1,0,0,173.3046139,hong,,
0,0,18,40,0,14,28,0,0,131.8089208,hong,,
0,3,41,46,5,3,2,0,0,168.0226019,hong,,
0,2,35,57,1,5,0,0,0,140.9552422,hong,,
5,7,20,65,0,2,1,0,0,103.8063285,hong,,
4,46,50,0,0,0,0,0,0,162.7878811,hong,,
0,9,35,52,3,0,0,0,0,142.3426526,hong,,
5,21,40,31,0,2,1,0,0,136.4895965,hong,,
0,1,19,56,0,3,21,0,0,129.5117912,hong,,
2,4,14,78,0,3,0,0,0,112.1666887,hong,,
0,9,42,49,0,0,0,0,0,188.4115465,hong,,
0,0,41,54,0,2,3,0,0,156.0947169,hong,,
10,37,47,1,0,6,0,0,0,132.1933639,hong,,
31,39,25,3,0,1,0,0,1,125.34204,hong,,
0,2,34,57,2,0,6,0,0,137.3087204,hong,,
0,0,19,18,0,0,63,0,0,116.5700595,hong,,
45,24,27,1,0,3,0,0,0,134.8574921,hong,,
2,13,48,35,0,2,0,0,0,135.1270615,hong,,
0,5,36,49,1,2,8,0,0,143.0760627,hong,,
25,37,34,1,0,2,0,0,0,132.6666207,hong,,
26,30,23,18,0,3,0,0,0,112.1992774,hong,,
6,12,29,35,0,14,4,0,0,122.4262521,hong,,
9,35,28,26,0,0,1,0,0,142.9349562,hong,,
0,4,40,35,0,3,18,0,0,170.2367598,hong,,
14,47,33,4,0,3,0,0,0,166.0321445,hong,,
0,0,38,62,0,0,0,0,0,194.3970393,hong,,
0,0,15,67,3,1,15,0,0,139.0736464,hong,,
46,34,18,1,0,1,0,0,1,146.1572224,hong,,
17,38,37,3,0,2,0,2,1,151.4128667,hong,,
4,26,33,25,0,8,4,0,0,108.970393,hong,,
0,18,29,41,0,2,0,9,1,133.7240569,hong,,
0,8,29,62,1,1,0,0,0,160.4696934,hong,,
1,15,44,22,0,0,19,0,0,126.7895523,hong,,
0,0,5,31,1,2,61,0,0,121.864931,hong,,
0,0,1,19,5,0,75,0,0,123.1242787,hong,,
29,46,18,1,0,5,0,0,0,127.8931214,hong,,
27,42,18,4,0,9,0,0,0,127.0698877,hong,,
2,28,35,26,0,10,0,0,0,94.96016216,hong,,
55,26,14,2,0,3,0,0,0,138.8646512,hong,,
37,35,17,6,0,5,0,0,0,137.2158477,hong,,
0,9,48,12,0,1,30,0,0,125.4709643,hong,,
47,36,11,3,0,3,1,0,0,137.2498334,hong,,
11,30,29,27,0,1,2,0,0,140.2174659,hong,,
24,28,26,11,0,11,0,0,0,113.5917624,hong,,
56,32,7,0,0,3,2,0,0,138.8854519,hong,,
30,27,26,11,0,5,2,0,0,121.558333,hong,,
43,35,20,2,0,1,0,0,0,134.5487898,hong,,
34,34,17,8,0,6,0,0,1,126.1555237,hong,,
27,46,19,1,0,7,0,0,0,158.6830839,hong,,
40,28,14,11,0,6,0,0,0,157.3190852,hong,,
45,22,12,10,0,10,0,0,0,128.5558209,hong,,
39,35,22,4,0,0,0,0,0,148.2543806,hong,,
32,32,31,0,0,4,0,0,1,129.1509115,hong,,
0,15,45,28,0,7,5,0,0,121.1049178,hong,,
5,49,30,16,0,0,0,0,0,147.1661526,hong,,
39,38,15,7,0,2,0,0,0,156.1617814,hong,,
13,18,31,34,0,4,1,0,0,127.0906429,hong,,
4,28,42,11,0,1,14,0,0,128.1639023,hong,,
6,35,37,9,0,1,13,0,0,135.6679052,hong,,
0,1,14,76,3,5,2,0,0,132.0429935,hong,,
0,3,16,73,0,5,3,0,0,140.1792998,hong,,
28,24,22,22,1,2,0,0,0,154.753789,hong,,
0,0,1,77,5,6,11,0,0,121.0918228,hong,,
42,36,18,4,0,0,0,0,0,147.3134834,hong,,
0,1,10,71,0,16,1,0,0,106.9410808,hong,,
42,36,13,8,0,1,0,0,0,157.0770559,hong,,
0,7,37,53,4,0,0,0,0,147.3487438,hong,,
9,21,49,20,0,0,0,0,0,154.8882447,hong,,
1,16,39,40,0,5,0,0,0,110.5316747,hong,,
0,6,27,59,1,7,0,0,0,128.4203074,hong,,
0,0,30,61,0,0,9,0,0,188.1391787,hong,,
0,3,46,49,0,2,0,0,0,150.1106147,hong,,
0,0,20,78,0,2,0,0,0,138.5105345,hong,,
5,21,38,35,0,0,0,0,0,171.9996197,hong,,
1,19,28,50,0,2,0,0,0,143.7401585,hong,,
38,46,14,1,0,1,0,0,0,166.0359208,hong,,
0,0,2,1,0,1,96,0,0,116.9393604,hong,,
0,0,3,12,0,1,84,0,0,121.8301014,hong,,
0,2,66,26,0,0,6,0,0,169.7575584,hong,,
0,0,5,24,1,2,69,0,0,122.2408943,hong,,
0,0,3,24,0,3,69,0,0,118.8912095,hong,,
1,2,9,35,0,3,50,0,0,116.911912,hong,,
2,9,23,51,0,8,7,0,0,104.5219641,hong,,
0,0,11,11,0,1,77,0,0,131.7040795,hong,,
1,12,32,36,0,2,16,0,0,132.4212946,hong,,
1,5,17,34,2,1,41,0,0,122.9448419,hong,,
1,8,32,44,0,1,14,0,0,135.1439298,hong,,
30,28,17,11,0,10,0,0,4,175.5519036,hong,,
1,7,26,43,7,12,4,0,0,120.0030596,hong,,
0,4,38,52,0,4,1,0,0,120.4728742,hong,,
3,19,34,34,0,9,0,0,0,122.077499,hong,,
20,34,20,10,0,16,1,0,0,124.8475635,hong,,
26,23,19,22,0,10,0,0,0,124.0803446,hong,,
9,20,31,36,1,3,0,0,0,135.3117542,hong,,
2,26,34,26,0,0,12,0,0,146.3767805,hong,,
5,24,38,26,0,7,0,0,0,125.3915927,hong,,
0,1,12,79,1,6,0,0,0,138.3546985,hong,,
0,3,16,67,2,10,1,0,0,84.63133885,hong,,
0,5,24,62,1,8,0,0,0,134.9940338,hong,,
9,34,29,20,0,6,0,0,0,130.5503725,hong,,
2,7,25,41,0,3,21,0,0,133.8078782,hong,,
5,28,41,19,0,5,2,0,0,121.3158693,hong,,
2,20,49,26,0,3,0,0,0,136.1091889,hong,,
8,20,28,35,0,8,0,0,0,153.9072525,hong,,
0,10,36,33,0,19,1,0,0,122.6339959,hong,,
31,44,16,2,0,7,0,0,0,127.2473799,hong,,
30,40,20,3,0,8,0,0,0,124.4130177,hong,,
0,29,46,24,0,0,0,0,0,164.1638853,hong,,
4,33,55,4,0,3,0,0,0,139.4479037,hong,,
16,33,26,18,0,7,0,0,0,118.759651,hong,,
5,22,36,30,0,8,0,0,0,118.5374567,hong,,
14,43,10,1,0,7,0,1,24,129.2724224,hong,,
43,30,18,3,0,5,1,0,0,125.3233911,hong,,
0,0,3,95,0,0,2,0,0,173.1805318,hong,,
2,20,32,21,0,20,5,0,0,130.2198341,hong,,
13,21,22,41,0,3,0,0,0,161.2057654,hong,,
6,18,24,38,0,13,0,0,0,129.0460981,hong,,
18,36,30,6,0,9,0,0,0,119.3841886,hong,,
0,0,28,71,1,0,0,0,0,164.4504634,hong,,
1,20,53,25,0,1,0,0,0,153.2635099,hong,,
7,56,28,9,0,0,0,0,0,148.5514621,hong,,
0,3,20,67,1,1,9,0,0,128.5968801,hong,,
0,7,21,44,1,27,0,0,0,118.6733565,hong,,
0,5,50,35,0,4,5,0,0,161.3456355,hong,,
33,46,14,0,0,7,0,0,1,130.712807,hong,,
9,21,36,22,0,10,0,0,2,144.5975026,hong,,
1,10,29,40,9,11,0,0,0,138.3423105,hong,,
0,13,55,31,0,1,0,0,0,168.4607061,hong,,
1,9,22,54,0,14,0,0,0,135.3864868,hong,,
2,13,32,42,1,10,0,0,0,138.8175022,hong,,
0,1,18,73,1,1,6,0,0,137.8415949,hong,,
0,5,48,48,0,0,0,0,0,165.8394215,hong,,
1,17,36,28,0,18,1,0,0,112.5380885,hong,,
20,34,12,12,0,21,0,0,0,117.857136,hong,,
10,45,25,5,0,0,0,1,13,146.4098452,hong,,
28,28,23,18,0,3,0,0,0,125.2812424,hong,,
2,18,34,39,2,5,0,0,0,150.3908009,hong,,
5,16,26,40,0,13,0,0,0,105.705183,hong,,
8,23,29,37,0,2,1,0,0,126.9853474,hong,,
8,31,29,28,0,4,0,0,0,134.9307429,hong,,
33,24,14,22,0,6,0,0,0,137.7164068,hong,,
2,25,45,26,0,2,0,0,0,174.6046898,hong,,
5,20,37,20,0,6,13,0,0,97.62252815,hong,,
7,21,27,9,0,32,3,0,0,85.94942713,hong,,
5,14,28,25,0,17,10,0,0,102.7786403,hong,,
33,28,22,11,0,6,0,0,0,159.3803634,hong,,
46,35,16,1,0,3,0,0,0,143.8509517,hong,,
23,39,27,7,0,4,0,0,0,132.7403185,hong,,
16,18,16,8,0,41,0,0,0,87.24471488,hong,,
3,27,32,22,0,12,5,0,0,108.2501656,hong,,
39,25,13,2,0,3,0,0,19,159.7674042,hong,,
0,1,19,41,0,3,36,0,0,142.9091495,hong,,
1,17,67,12,0,4,0,0,0,153.7394113,hong,,
9,24,43,19,0,3,2,0,0,127.1087031,hong,,
23,26,43,5,0,3,0,0,0,118.9734349,hong,,
30,24,22,20,0,4,0,0,0,119.5634325,hong,,
20,27,42,1,0,2,8,0,0,166.0950759,hong,,
0,16,36,36,0,10,1,0,0,103.5566592,hong,,
18,27,23,20,0,12,1,0,0,104.7588037,hong,,
3,19,38,30,0,8,1,0,0,151.7812128,hong,,
26,34,26,10,0,4,0,0,0,155.1338571,hong,,
0,5,54,30,0,2,9,0,0,152.266597,hong,,
16,40,13,17,0,14,0,0,0,117.3888726,hong,,
48,31,4,0,0,3,0,0,15,151.182724,hong,,
13,43,29,9,0,1,6,0,0,119.2704362,hong,,
0,37,34,3,0,0,0,15,11,144.7604993,hong,,
11,23,44,18,0,5,0,0,0,143.3091302,hong,,
0,1,12,53,0,0,33,0,0,124.0127785,hong,,
29,16,20,20,0,10,5,0,0,117.0265119,hong,,
28,28,22,14,0,7,1,0,0,107.7319558,hong,,
10,15,23,47,0,5,0,0,0,134.1004929,hong,,
0,15,47,32,0,6,0,0,0,140.2812996,hong,,
26,27,24,16,0,6,0,0,0,101.5847539,hong,,
0,0,30,4,0,0,66,0,0,112.8081938,hong,,
2,11,29,53,0,4,0,0,0,130.442353,hong,,
33,43,17,2,0,6,0,0,0,136.4726483,hong,,
2,19,37,36,0,5,0,0,0,95.03970114,hong,,
43,29,21,3,0,5,0,0,0,129.4169444,hong,,
30,35,25,7,0,3,0,0,0,154.734874,hong,,
10,22,40,7,0,0,21,0,0,116.8922204,hong,,
14,45,25,11,0,6,0,0,0,121.858623,hong,,
3,32,21,32,0,11,0,0,0,88.73193594,hong,,
0,7,25,53,0,10,5,0,0,143.810617,hong,,
92,8,0,0,0,0,0,0,0,136.3810777,hong,,
21,36,32,11,0,0,0,0,0,139.8763367,hong,,
15,43,20,16,0,6,1,0,0,131.9991382,hong,,
0,43,46,7,0,2,2,0,0,121.5084141,hong,,
1,26,36,26,0,10,1,0,0,118.0424134,hong,,
5,8,18,62,0,6,0,0,0,115.8171232,hong,,
0,4,16,35,13,7,24,0,0,108.1261661,hong,,
14,23,42,14,0,2,5,0,0,128.2175493,hong,,
69,25,3,0,0,1,0,0,2,148.1921194,hong,,
1,15,27,25,0,0,32,0,0,138.8778721,hong,,
11,49,15,18,0,8,0,0,0,119.798866,hong,,
0,7,16,47,8,6,16,0,0,108.4693341,hong,,
1,28,33,32,0,5,0,0,0,98.06236139,hong,,
6,29,25,34,0,5,1,0,0,134.5315868,hong,,
9,12,14,18,0,21,26,0,0,88.94447492,hong,,
18,25,25,24,0,6,1,0,0,140.130023,hong,,
0,14,48,29,0,9,0,0,0,112.2996411,hong,,
0,0,57,43,0,0,0,0,0,189.8281753,hong,,
3,23,22,36,0,15,2,0,0,85.33664877,hong,,
1,11,32,48,0,7,1,0,0,87.84011699,hong,,
19,26,23,20,0,10,1,0,0,102.2037061,hong,,
27,25,24,13,0,9,1,0,0,120.6598813,hong,,
0,11,23,43,0,0,23,0,0,140.139629,hong,,
1,3,14,44,0,2,36,0,0,146.2191923,hong,,
0,8,29,62,0,0,0,0,0,155.4960897,hong,,
0,32,49,19,0,1,0,0,0,151.9486332,hong,,
2,26,37,18,0,11,5,0,0,123.4808326,hong,,
14,12,5,0,0,54,16,0,0,77.87963315,hong,,
14,22,21,4,0,29,10,0,0,81.52762078,hong,,
25,52,20,2,0,0,1,0,0,123.7215602,hong,,
52,42,5,0,0,1,0,0,0,138.5438207,hong,,
0,0,4,26,0,0,70,0,0,129.9900249,hong,,
6,23,30,30,0,8,4,0,0,113.4054797,hong,,
34,53,3,0,0,10,0,0,0,149.9186165,hong,,
20,49,22,4,0,5,0,0,0,147.7492595,hong,,
0,1,22,62,0,0,15,0,0,93.76947026,hong,,
0,1,57,35,0,1,6,0,0,180.717761,hong,,
12,31,45,10,0,3,0,0,0,176.9087352,hong,,
13,20,27,33,0,5,2,0,0,148.0910297,hong,,
3,19,30,18,0,9,21,0,0,144.4343217,hong,,
0,3,22,28,0,21,26,0,0,97.78004465,hong,,
0,3,7,19,3,26,42,0,0,122.6389447,hong,,
0,0,15,14,3,13,55,0,0,126.3735494,hong,,
0,8,51,2,0,0,38,0,0,179.9953435,hong,,
17,33,29,11,0,10,0,0,0,152.721037,hong,,
9,15,27,37,0,12,0,0,0,108.7629432,hong,,
6,35,29,29,0,0,0,0,0,150.7857048,hong,,
12,28,47,14,0,0,0,0,0,148.9662944,hong,,
1,4,11,75,0,5,3,0,0,110.5734967,hong,,
5,13,19,51,0,9,5,0,0,107.6437515,hong,,
4,34,48,13,0,2,0,0,0,141.146008,hong,,
28,29,23,16,0,5,0,0,0,125.7173814,hong,,
0,3,22,63,0,5,7,0,0,104.1271066,hong,,
1,13,34,36,9,7,0,0,0,160.868462,hong,,
0,14,31,51,2,2,0,0,0,141.5556554,hong,,
3,26,35,29,0,8,0,0,0,135.8062586,hong,,
0,5,28,61,1,5,0,0,0,130.1843704,hong,,
0,7,41,50,0,2,0,0,0,149.2255447,hong,,
6,20,26,38,2,9,0,0,0,126.0411353,hong,,
3,14,31,43,0,8,0,0,0,153.133257,hong,,
3,17,41,36,0,2,0,0,0,148.1444115,hong,,
0,3,24,51,0,9,13,0,0,126.5834158,hong,,
0,1,17,65,8,7,1,0,0,121.3563943,hong,,
27,25,21,20,0,7,0,0,0,129.4558085,hong,,
9,42,24,24,0,0,0,0,0,139.2526311,hong,,
8,31,37,23,0,1,0,0,0,129.9998046,hong,,
1,5,25,36,6,27,0,0,0,148.6959788,hong,,
0,3,52,26,0,0,18,0,0,152.4887566,hong,,
11,31,21,32,1,4,0,0,0,141.0144984,hong,,
27,32,22,12,0,8,0,0,0,126.4887382,hong,,
0,3,14,72,1,10,0,0,0,136.5987114,hong,,
0,2,58,39,0,0,0,0,0,178.6433704,hong,,
0,2,49,46,0,2,0,0,0,148.8054417,hong,,
8,39,29,20,0,4,0,0,0,140.0991749,hong,,
12,28,33,27,0,0,1,0,0,154.7291617,hong,,
0,12,33,52,0,3,0,0,0,145.1964731,hong,,
16,29,28,17,0,10,0,0,0,164.5875686,hong,,
0,7,57,23,0,3,10,0,0,118.7788555,hong,,
0,1,19,58,10,12,0,0,0,147.1309432,hong,,
0,0,22,67,0,0,11,0,0,135.2539609,hong,,
7,21,41,28,0,3,0,0,0,138.4199387,hong,,
22,31,28,14,0,4,0,0,0,132.5161039,hong,,
0,17,44,35,0,4,0,0,0,134.2439174,hong,,
1,10,73,14,0,2,0,0,0,175.9264919,hong,,
25,26,20,19,0,10,0,0,0,136.9492134,hong,,
15,27,19,38,0,2,0,0,0,120.3591679,hong,,
15,17,25,36,0,7,0,0,0,131.6935419,hong,,
0,3,28,62,3,4,0,0,0,131.1930899,hong,,
0,46,32,20,0,1,1,0,0,149.1265582,hong,,
7,52,31,1,0,1,0,0,8,145.9359623,hong,,
0,2,30,63,0,4,0,0,0,127.9747102,hong,,
0,0,0,0,8,1,91,0,0,108.4203227,hong,,
0,0,6,31,1,0,61,0,0,127.6758273,hong,,
0,3,22,34,0,13,28,0,0,111.1893772,hong,,
5,36,30,25,0,1,4,0,0,132.9689014,hong,,
20,32,26,13,0,8,1,0,0,132.8948007,hong,,
2,4,17,39,0,2,35,0,0,107.7676991,hong,,
2,16,34,31,0,2,16,0,0,133.7985502,hong,,
0,0,5,30,0,2,62,0,0,110.6912197,hong,,
1,5,20,32,0,10,33,0,0,106.2691817,hong,,
0,0,1,26,0,0,73,0,0,108.3545774,hong,,
3,9,16,23,0,19,31,0,0,142.8508518,hong,,
3,4,18,32,6,33,5,0,0,149.579223,hong,,
23,39,20,4,0,14,0,0,0,110.5515952,hong,,
0,0,0,31,0,0,69,0,0,148.8898274,hong,,
1,12,58,2,0,1,28,0,0,177.3231391,hong,,
13,33,38,13,0,4,0,0,0,111.2608001,hong,,
0,14,71,13,0,1,0,0,0,156.1759635,hong,,
24,38,28,8,0,2,0,0,0,117.973177,hong,,
26,38,21,12,0,1,0,0,1,123.1598916,hong,,
47,23,19,8,0,3,0,0,0,142.1688732,hong,,
7,26,37,28,0,1,1,0,0,135.9027224,hong,,
4,9,23,48,1,5,11,0,0,147.7797765,hong,,
3,19,47,26,0,1,5,0,0,133.3505997,hong,,
5,20,23,23,0,28,0,0,0,97.7731186,hong,,
3,17,18,44,2,16,0,0,0,113.2508582,hong,,
4,19,28,46,1,1,1,0,0,135.8094141,hong,,
29,34,22,9,0,6,0,0,0,150.8114128,hong,,
1,9,31,38,4,13,4,0,0,118.6283895,hong,,
1,9,32,45,0,7,7,0,0,117.7350578,hong,,
6,20,37,27,0,3,7,0,0,137.9784687,hong,,
5,16,23,43,2,10,0,0,0,126.7661492,hong,,
17,29,26,14,0,12,1,0,0,123.5665696,hong,,
1,3,37,58,0,1,1,0,0,116.9335698,hong,,
0,12,28,38,0,8,13,0,0,128.6117674,hong,,
16,23,16,22,0,22,0,0,0,107.7909361,hong,,
0,7,17,65,0,11,0,0,0,109.3775401,hong,,
6,23,22,48,0,1,0,0,0,151.3757366,hong,,
0,12,61,19,0,0,8,0,0,105.1514508,hong,,
3,21,33,33,0,10,1,0,0,122.0069171,hong,,
8,30,35,22,0,5,0,0,0,130.7731589,hong,,
36,38,18,3,0,5,0,0,0,149.3265387,hong,,
3,27,36,24,0,9,0,0,0,112.8207696,hong,,
7,33,21,31,0,7,1,0,0,120.8444419,hong,,
4,14,26,49,0,5,2,0,0,142.17569,hong,,
0,0,0,1,2,1,97,0,0,147.5789513,hong,,
2,7,45,40,0,7,0,0,0,120.4658654,hong,,
2,7,20,43,2,26,0,0,0,133.3045588,hong,,
8,18,38,33,0,2,0,0,0,128.2679737,hong,,
0,4,33,50,0,11,1,0,0,113.9212225,hong,,
6,18,20,36,0,19,2,0,0,107.3014044,hong,,
1,9,32,52,0,3,4,0,0,136.2993963,hong,,
0,7,37,47,0,2,6,0,0,119.4223995,hong,,
7,34,27,24,0,8,0,0,0,138.5825756,hong,,
2,31,37,19,0,12,0,0,0,97.96725713,hong,,
16,10,16,50,1,7,1,0,0,127.5481658,hong,,
24,28,22,16,0,10,0,0,0,119.251546,hong,,
1,6,13,41,1,36,2,0,0,99.8109928,hong,,
34,27,17,15,0,6,0,0,0,154.4528506,hong,,
29,39,16,13,0,2,0,0,0,133.2977385,hong,,
2,7,42,35,0,10,3,0,0,106.3787319,hong,,
7,12,20,54,0,6,0,0,0,119.0991534,hong,,
11,17,33,29,0,10,0,0,0,116.2761151,hong,,
33,18,9,9,0,31,0,0,0,136.9089537,hong,,
6,12,13,42,0,27,0,0,0,108.4874377,hong,,
1,6,26,66,0,0,0,0,0,136.4071111,hong,,
3,26,43,26,0,1,1,0,0,135.3936905,hong,,
8,28,37,19,0,8,1,0,0,112.5813972,hong,,
31,27,16,16,0,9,2,0,0,122.3501613,hong,,
3,25,34,34,0,3,0,0,0,120.6683464,hong,,
4,12,27,53,2,3,0,0,0,126.361421,hong,,
6,17,40,30,0,7,0,0,0,116.2203666,hong,,
17,45,24,12,0,2,0,0,0,129.2430644,hong,,
0,2,31,42,0,3,22,0,0,121.8569176,hong,,
4,32,46,13,0,5,1,0,0,123.8196215,hong,,
7,29,31,28,0,4,1,0,0,138.4748691,hong,,
0,8,30,32,0,1,29,0,0,125.9195268,hong,,
10,18,29,42,0,0,0,0,0,157.2873798,hong,,
3,13,33,48,0,3,1,0,0,121.7750808,hong,,
4,31,41,21,0,3,0,0,0,122.126662,hong,,
2,14,37,35,1,6,7,0,0,134.3968772,hong,,
3,21,41,32,0,3,0,0,0,112.1667091,hong,,
1,17,49,30,0,3,0,0,0,134.4537278,hong,,
0,10,59,21,0,2,8,0,0,157.7113064,hong,,
0,5,45,49,0,0,0,0,0,125.3576127,hong,,
4,18,25,40,5,6,1,0,0,131.9532608,hong,,
6,26,30,30,0,8,0,0,0,157.7641618,hong,,
1,16,51,26,0,7,0,0,0,125.5852712,hong,,
4,27,44,20,0,3,2,0,0,123.8635759,hong,,
3,19,27,45,0,6,0,0,0,135.7921428,hong,,
1,15,21,51,5,6,0,0,0,140.3625472,hong,,
0,15,31,49,1,3,0,0,0,143.4553406,hong,,
0,4,25,54,0,5,11,0,0,140.9212807,hong,,
3,16,36,40,0,6,0,0,0,107.129883,hong,,
0,5,21,65,0,5,4,0,0,129.538781,hong,,
1,13,48,29,0,3,7,0,0,146.3304775,hong,,
19,32,33,8,0,8,0,0,0,122.3845041,hong,,
0,3,29,54,0,4,9,0,0,133.3288564,hong,,
1,19,40,22,0,18,0,0,0,121.2900623,hong,,
2,32,42,9,0,4,10,0,0,153.044502,hong,,
1,15,42,35,0,7,0,0,0,119.8610197,hong,,
13,37,33,15,0,2,0,0,0,155.637624,hong,,
0,23,59,18,0,0,0,0,0,133.0838081,hong,,
0,4,18,71,3,3,0,0,0,134.8403917,hong,,
0,1,12,51,0,5,31,0,0,130.1943779,hong,,
0,8,27,56,0,3,5,0,0,154.5959189,hong,,
11,23,20,33,0,12,0,0,0,129.4041872,hong,,
40,37,14,2,0,8,0,0,0,119.6232166,hong,,
8,27,32,23,0,10,0,0,0,111.7377337,hong,,
15,39,32,8,0,5,0,0,0,123.7668008,hong,,
0,1,28,45,2,8,16,0,0,143.5166168,hong,,
23,19,18,34,0,5,0,0,0,146.6501125,hong,,
6,20,46,28,0,0,0,0,0,167.8871197,hong,,
4,10,44,34,0,8,0,0,0,151.9653231,hong,,
0,0,16,55,6,17,6,0,0,115.4052858,hong,,
0,2,10,71,10,6,2,0,0,113.7510946,hong,,
12,35,34,16,0,1,2,0,0,132.8493185,hong,,
0,0,1,35,5,3,55,0,0,120.1879965,hong,,
0,2,70,28,0,0,0,0,0,180.3681297,hong,,
7,30,41,21,0,1,0,0,0,170.7866027,hong,,
0,0,15,70,8,6,1,0,0,169.6817263,hong,,
0,13,22,62,0,1,2,0,0,149.2211896,hong,,
12,28,23,32,0,6,0,0,0,105.8890545,hong,,
2,22,48,12,0,1,16,0,0,157.9629882,hong,,
0,1,55,40,0,0,4,0,0,171.0972834,hong,,
0,2,31,52,0,0,16,0,0,167.4326383,hong,,
0,0,27,55,0,0,18,0,0,172.6314746,hong,,
0,0,26,63,0,0,10,0,0,187.1324201,hong,,
0,0,37,46,1,2,14,0,0,189.2688571,hong,,
0,4,46,49,0,1,0,0,0,155.5891877,hong,,
5,17,35,41,1,2,0,0,0,158.4036322,hong,,
1,14,32,51,1,2,0,0,0,143.2324726,hong,,
0,4,34,46,0,10,5,0,0,118.70319,hong,,
28,36,27,5,0,2,0,0,1,147.1297887,hong,,
21,23,26,23,0,8,0,0,0,146.6783576,hong,,
0,0,2,43,0,11,44,0,0,86.3821793,hong,,
0,0,32,65,0,2,0,0,0,167.0682923,hong,,
0,0,8,70,19,3,1,0,0,162.8995661,hong,,
0,3,17,74,2,4,0,0,0,144.6288454,hong,,
0,3,22,63,0,5,7,0,0,104.1271066,hong,,
0,0,3,45,0,6,46,0,0,98.27668749,hong,,
32,19,14,23,0,8,0,0,5,130.5812608,hong,,
15,33,23,28,0,1,0,0,0,162.0538128,hong,,
1,21,38,39,0,1,0,0,0,154.2416495,hong,,
2,6,27,22,0,14,30,0,0,92.43319102,hong,,
1,13,34,49,0,2,0,0,0,145.0698885,hong,,
0,0,21,71,5,3,0,0,0,139.229931,hong,,
0,0,42,54,1,0,2,0,0,201.1593232,hong,,
0,9,30,56,0,3,2,0,0,137.355278,hong,,
1,19,44,32,0,3,0,0,0,161.1176456,hong,,
0,4,41,50,0,4,0,0,0,130.9698549,hong,,
1,4,46,43,0,6,0,0,0,158.7003735,hong,,
0,1,7,39,0,35,17,0,0,86.6999301,hong,,
6,32,41,20,0,0,0,0,0,153.1591666,hong,,
0,4,26,63,1,6,0,0,0,147.9369995,hong,,
0,1,17,73,4,4,0,0,0,142.1890381,hong,,
0,1,24,75,0,0,0,0,0,162.4912801,hong,,
0,1,54,43,0,3,0,0,0,175.840322,hong,,
1,11,31,51,0,4,1,0,0,127.0075399,hong,,
1,12,27,57,1,2,0,0,0,170.1561932,hong,,
0,18,29,41,0,2,0,9,1,133.7240569,hong,,
12,22,35,25,0,5,0,0,0,145.4479129,hong,,
0,6,53,41,0,0,0,0,0,207.8601751,hong,,
18,26,31,25,0,1,0,0,0,168.4825799,hong,,
0,1,40,52,0,7,0,0,0,143.6039526,hong,,
0,1,26,66,1,6,0,0,0,137.7654526,hong,,
0,1,33,61,2,1,2,0,0,160.5567445,hong,,
0,3,24,64,0,6,2,0,0,129.5904378,hong,,
13,34,28,24,0,0,0,0,0,158.6782049,hong,,
44,18,22,15,0,2,0,0,0,140.6343697,hong,,
3,25,43,23,0,6,0,0,0,119.5165568,hong,,
2,20,43,22,0,1,13,0,0,131.7188528,hong,,
35,26,19,15,0,0,0,0,5,145.973662,hong,,
5,26,31,36,0,1,0,0,0,153.1196824,hong,,
11,22,29,28,0,9,1,0,0,144.0919653,hong,,
0,1,50,42,0,1,6,0,0,125.1582581,hong,,
1,22,45,32,0,0,0,0,0,140.2303808,hong,,
0,7,51,23,0,0,18,0,0,177.444641,hong,,
0,38,54,8,0,0,0,0,0,137.9237272,hong,,
0,4,36,48,0,0,13,0,0,173.3470612,hong,,
21,45,27,6,0,1,0,0,0,151.0220651,hong,,
0,0,19,69,0,1,12,0,0,152.7054387,hong,,
40,52,2,0,0,5,2,0,0,178.862256,hong,,
28,29,22,7,0,13,0,0,0,150.8652472,hong,,
2,24,39,24,0,10,0,0,0,136.2168448,hong,,
32,25,24,19,0,0,0,0,0,162.8766588,hong,,
0,0,28,65,0,2,5,0,0,156.086767,hong,,
2,36,55,5,0,1,2,0,0,145.219048,hong,,
28,27,36,5,0,4,0,0,0,172.6514607,hong,,
8,26,30,28,0,6,1,0,0,167.1053863,hong,,
